X, Y, Z, Curvature
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180922, -7.680671, 0.070715, 0.000000
-31.180220, -7.680420, 0.070605, 0.000000
-31.180220, -7.680420, 0.070605, 0.000000
-31.180220, -7.680420, 0.070605, 0.000000
-31.180220, -7.680420, 0.070605, 0.000000
-31.180220, -7.680420, 0.070605, 0.000000
-31.177780, -7.679684, 0.070726, 0.000000
-31.177780, -7.679684, 0.070726, 0.000000
-31.177780, -7.679684, 0.070726, 0.000000
-31.177780, -7.679684, 0.070726, 0.000000
-31.177780, -7.679684, 0.070726, 0.000000
-31.163809, -7.675469, 0.070906, 0.000000
-31.163809, -7.675469, 0.070906, 0.000000
-31.163809, -7.675469, 0.070906, 0.000000
-31.163809, -7.675469, 0.070906, 0.000000
-31.163809, -7.675469, 0.070906, 0.000000
-31.130106, -7.665188, 0.071125, 0.000000
-31.130106, -7.665188, 0.071125, 0.000000
-31.130106, -7.665188, 0.071125, 0.000000
-31.130106, -7.665188, 0.071125, 0.000000
-31.130106, -7.665188, 0.071125, 0.000000
-31.066864, -7.645921, 0.071348, 0.000000
-31.066864, -7.645921, 0.071348, 0.000000
-31.066864, -7.645921, 0.071348, 0.000000
-31.066864, -7.645921, 0.071348, 0.000000
-31.066864, -7.645921, 0.071348, 0.000000
-30.974342, -7.617744, 0.071540, 0.000000
-30.974342, -7.617744, 0.071540, 0.000000
-30.974342, -7.617744, 0.071540, 0.000000
-30.974342, -7.617744, 0.071540, 0.000000
-30.974342, -7.617744, 0.071540, 0.000000
-30.850700, -7.580087, 0.071693, 0.000000
-30.850700, -7.580087, 0.071693, 0.000000
-30.850700, -7.580087, 0.071693, 0.000000
-30.850700, -7.580087, 0.071693, 0.000000
-30.850700, -7.580087, 0.071693, 0.000000
-30.704069, -7.535598, 0.071908, 0.000000
-30.704069, -7.535598, 0.071908, 0.000000
-30.704069, -7.535598, 0.071908, 0.000000
-30.704069, -7.535598, 0.071908, 0.000000
-30.704069, -7.535598, 0.071908, 0.000000
-30.530064, -7.485143, 0.068950, 0.000000
-30.530064, -7.485143, 0.068950, 0.000000
-30.530064, -7.485143, 0.068950, 0.000000
-30.530064, -7.485143, 0.068950, 0.000000
-30.353832, -7.430126, 0.053676, 0.000000
-30.353832, -7.430126, 0.053676, 0.000000
-30.353832, -7.430126, 0.053676, 0.000000
-30.353832, -7.430126, 0.053676, 0.000000
-30.353832, -7.430126, 0.053676, 0.000000
-30.156252, -7.339162, 0.040047, 0.000000
-30.156252, -7.339162, 0.040047, 0.000000
-30.156252, -7.339162, 0.040047, 0.000000
-30.156252, -7.339162, 0.040047, 0.000000
-30.156252, -7.339162, 0.040047, 0.000000
-29.942104, -7.221324, 0.035981, 0.000000
-29.942104, -7.221324, 0.035981, 0.000000
-29.942104, -7.221324, 0.035981, 0.000000
-29.942104, -7.221324, 0.035981, 0.000000
-29.942104, -7.221324, 0.035981, 0.000000
-29.713732, -7.078806, 0.035504, 0.000000
-29.713732, -7.078806, 0.035504, 0.000000
-29.713732, -7.078806, 0.035504, 0.000000
-29.713732, -7.078806, 0.035504, 0.000000
-29.713732, -7.078806, 0.035504, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.461418, -6.904073, 0.029759, 0.000000
-29.215424, -6.740154, 0.014504, 0.000000
-29.215424, -6.740154, 0.014504, 0.000000
-29.215424, -6.740154, 0.014504, 0.000000
-29.215424, -6.740154, 0.014504, 0.000000
-29.215424, -6.740154, 0.014504, 0.000000
-28.993896, -6.620819, 0.006932, 0.000000
-28.993896, -6.620819, 0.006932, 0.000000
-28.993896, -6.620819, 0.006932, 0.000000
-28.993896, -6.620819, 0.006932, 0.000000
-28.993896, -6.620819, 0.006932, 0.000000
-28.831388, -6.592654, 0.003647, 0.000000
-28.831388, -6.592654, 0.003647, 0.000000
-28.831388, -6.592654, 0.003647, 0.000000
-28.831388, -6.592654, 0.003647, 0.000000
-28.831388, -6.592654, 0.003647, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.714191, -6.609405, 0.002282, 0.000000
-28.611513, -6.628628, 0.001714, 0.000000
-28.611513, -6.628628, 0.001714, 0.000000
-28.611513, -6.628628, 0.001714, 0.000000
-28.611513, -6.628628, 0.001714, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.539507, -6.642125, 0.001540, 0.000000
-28.486338, -6.652155, 0.001453, 0.000000
-28.486338, -6.652155, 0.001453, 0.000000
-28.486338, -6.652155, 0.001453, 0.000000
-28.486338, -6.652155, 0.001453, 0.000000
-28.486338, -6.652155, 0.001453, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.459347, -6.657187, 0.001422, 0.000000
-28.453083, -6.658411, 0.001444, 0.000000
-28.453083, -6.658411, 0.001444, 0.000000
-28.453083, -6.658411, 0.001444, 0.000000
-28.453083, -6.658411, 0.001444, 0.000000
-28.453083, -6.658411, 0.001444, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.475185, -6.654110, 0.001455, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.532980, -6.643328, 0.001415, 0.000000
-28.633633, -6.624638, 0.001384, 0.000000
-28.633633, -6.624638, 0.001384, 0.000000
-28.633633, -6.624638, 0.001384, 0.000000
-28.633633, -6.624638, 0.001384, 0.000000
-28.633633, -6.624638, 0.001384, 0.000000
-28.759960, -6.601180, 0.001368, 0.000000
-28.759960, -6.601180, 0.001368, 0.000000
-28.759960, -6.601180, 0.001368, 0.000000
-28.759960, -6.601180, 0.001368, 0.000000
-28.759960, -6.601180, 0.001368, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-28.919113, -6.571625, 0.001363, 0.000000
-29.126659, -6.533085, 0.001381, 0.000000
-29.126659, -6.533085, 0.001381, 0.000000
-29.126659, -6.533085, 0.001381, 0.000000
-29.126659, -6.533085, 0.001381, 0.000000
-29.126659, -6.533085, 0.001381, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.354099, -6.490848, 0.001363, 0.000000
-29.631592, -6.439317, 0.001386, 0.000000
-29.631592, -6.439317, 0.001386, 0.000000
-29.631592, -6.439317, 0.001386, 0.000000
-29.631592, -6.439317, 0.001386, 0.000000
-29.631592, -6.439317, 0.001386, 0.000000
-29.910368, -6.387546, 0.001393, 0.000000
-29.910368, -6.387546, 0.001393, 0.000000
-29.910368, -6.387546, 0.001393, 0.000000
-29.910368, -6.387546, 0.001393, 0.000000
-29.910368, -6.387546, 0.001393, 0.000000
-30.221333, -6.329797, 0.001386, 0.000000
-30.221333, -6.329797, 0.001386, 0.000000
-30.221333, -6.329797, 0.001386, 0.000000
-30.221333, -6.329797, 0.001386, 0.000000
-30.221333, -6.329797, 0.001386, 0.000000
-30.564932, -6.265989, 0.001378, 0.000000
-30.564932, -6.265989, 0.001378, 0.000000
-30.564932, -6.265989, 0.001378, 0.000000
-30.564932, -6.265989, 0.001378, 0.000000
-30.564932, -6.265989, 0.001378, 0.000000
-30.939474, -6.196433, 0.001374, 0.000000
-30.939474, -6.196433, 0.001374, 0.000000
-30.939474, -6.196433, 0.001374, 0.000000
-30.939474, -6.196433, 0.001374, 0.000000
-30.939474, -6.196433, 0.001374, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.337683, -6.122483, 0.001381, 0.000000
-31.815430, -6.033762, 0.001643, 0.000000
-31.815430, -6.033762, 0.001643, 0.000000
-31.815430, -6.033762, 0.001643, 0.000000
-31.815430, -6.033762, 0.001643, 0.000000
-31.815430, -6.033762, 0.001643, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.293575, -5.944964, 0.001647, 0.000000
-32.861153, -5.839559, 0.001601, 0.000000
-32.861153, -5.839559, 0.001601, 0.000000
-32.861153, -5.839559, 0.001601, 0.000000
-32.861153, -5.839559, 0.001601, 0.000000
-32.861153, -5.839559, 0.001601, 0.000000
-33.400181, -5.739455, 0.001567, 0.000000
-33.400181, -5.739455, 0.001567, 0.000000
-33.400181, -5.739455, 0.001567, 0.000000
-33.400181, -5.739455, 0.001567, 0.000000
-33.400181, -5.739455, 0.001567, 0.000000
-33.971237, -5.633403, 0.001547, 0.000000
-33.971237, -5.633403, 0.001547, 0.000000
-33.971237, -5.633403, 0.001547, 0.000000
-33.971237, -5.633403, 0.001547, 0.000000
-33.971237, -5.633403, 0.001547, 0.000000
-34.557346, -5.524557, 0.001536, 0.000000
-34.557346, -5.524557, 0.001536, 0.000000
-34.557346, -5.524557, 0.001536, 0.000000
-34.557346, -5.524557, 0.001536, 0.000000
-34.557346, -5.524557, 0.001536, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.187008, -5.407146, 0.001226, 0.000000
-35.916569, -5.271216, -0.000508, 0.000000
-35.916569, -5.271216, -0.000508, 0.000000
-35.916569, -5.271216, -0.000508, 0.000000
-35.916569, -5.271216, -0.000508, 0.000000
-35.916569, -5.271216, -0.000508, 0.000000
-36.580860, -5.148105, -0.000147, 0.000000
-36.580860, -5.148105, -0.000147, 0.000000
-36.580860, -5.148105, -0.000147, 0.000000
-36.580860, -5.148105, -0.000147, 0.000000
-36.580860, -5.148105, -0.000147, 0.000000
-37.290184, -5.016172, 0.000450, 0.000000
-37.290184, -5.016172, 0.000450, 0.000000
-37.290184, -5.016172, 0.000450, 0.000000
-37.290184, -5.016172, 0.000450, 0.000000
-37.290184, -5.016172, 0.000450, 0.000000
-38.023769, -4.879596, 0.000899, 0.000000
-38.023769, -4.879596, 0.000899, 0.000000
-38.023769, -4.879596, 0.000899, 0.000000
-38.023769, -4.879596, 0.000899, 0.000000
-38.023769, -4.879596, 0.000899, 0.000000
-38.780193, -4.738757, 0.001179, 0.000000
-38.780193, -4.738757, 0.001179, 0.000000
-38.780193, -4.738757, 0.001179, 0.000000
-38.780193, -4.738757, 0.001179, 0.000000
-38.780193, -4.738757, 0.001179, 0.000000
-39.556152, -4.594299, 0.001342, 0.000000
-39.556152, -4.594299, 0.001342, 0.000000
-39.556152, -4.594299, 0.001342, 0.000000
-39.556152, -4.594299, 0.001342, 0.000000
-39.556152, -4.594299, 0.001342, 0.000000
-40.362671, -4.444170, 0.001435, 0.000000
-40.362671, -4.444170, 0.001435, 0.000000
-40.362671, -4.444170, 0.001435, 0.000000
-40.362671, -4.444170, 0.001435, 0.000000
-40.362671, -4.444170, 0.001435, 0.000000
-41.211365, -4.286202, 0.001493, 0.000000
-41.211365, -4.286202, 0.001493, 0.000000
-41.211365, -4.286202, 0.001493, 0.000000
-41.211365, -4.286202, 0.001493, 0.000000
-41.211365, -4.286202, 0.001493, 0.000000
-42.050854, -4.129958, 0.001568, 0.000000
-42.050854, -4.129958, 0.001568, 0.000000
-42.050854, -4.129958, 0.001568, 0.000000
-42.050854, -4.129958, 0.001568, 0.000000
-42.050854, -4.129958, 0.001568, 0.000000
-42.925755, -3.967128, 0.001682, 0.000000
-42.925755, -3.967128, 0.001682, 0.000000
-42.925755, -3.967128, 0.001682, 0.000000
-42.925755, -3.967128, 0.001682, 0.000000
-42.925755, -3.967128, 0.001682, 0.000000
-43.745678, -3.814533, 0.001792, 0.000000
-43.745678, -3.814533, 0.001792, 0.000000
-43.745678, -3.814533, 0.001792, 0.000000
-43.745678, -3.814533, 0.001792, 0.000000
-43.745678, -3.814533, 0.001792, 0.000000
-44.574814, -3.678214, 0.001903, 0.000000
-44.574814, -3.678214, 0.001903, 0.000000
-44.574814, -3.678214, 0.001903, 0.000000
-44.574814, -3.678214, 0.001903, 0.000000
-44.574814, -3.678214, 0.001903, 0.000000
-45.379242, -3.605713, 0.002029, 0.000000
-45.379242, -3.605713, 0.002029, 0.000000
-45.379242, -3.605713, 0.002029, 0.000000
-45.379242, -3.605713, 0.002029, 0.000000
-45.379242, -3.605713, 0.002029, 0.000000
-46.145668, -3.588465, 0.002076, 0.000000
-46.145668, -3.588465, 0.002076, 0.000000
-46.145668, -3.588465, 0.002076, 0.000000
-46.145668, -3.588465, 0.002076, 0.000000
-46.145668, -3.588465, 0.002076, 0.000000
-46.890682, -3.563010, 0.002092, 0.000000
-46.890682, -3.563010, 0.002092, 0.000000
-46.890682, -3.563010, 0.002092, 0.000000
-46.890682, -3.563010, 0.002092, 0.000000
-46.890682, -3.563010, 0.002092, 0.000000
-47.621181, -3.536281, 0.002103, 0.000000
-47.621181, -3.536281, 0.002103, 0.000000
-47.621181, -3.536281, 0.002103, 0.000000
-47.621181, -3.536281, 0.002103, 0.000000
-47.621181, -3.536281, 0.002103, 0.000000
-48.287704, -3.512177, 0.002107, 0.000000
-48.287704, -3.512177, 0.002107, 0.000000
-48.287704, -3.512177, 0.002107, 0.000000
-48.287704, -3.512177, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-48.939629, -3.488720, 0.002107, 0.000000
-49.578060, -3.465775, 0.002105, 0.000000
-49.578060, -3.465775, 0.002105, 0.000000
-49.578060, -3.465775, 0.002105, 0.000000
-49.578060, -3.465775, 0.002105, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.189232, -3.443810, 0.002100, 0.000000
-50.779583, -3.422589, 0.002095, 0.000000
-50.779583, -3.422589, 0.002095, 0.000000
-50.779583, -3.422589, 0.002095, 0.000000
-50.779583, -3.422589, 0.002095, 0.000000
-50.779583, -3.422589, 0.002095, 0.000000
-51.339916, -3.402446, 0.002089, 0.000000
-51.339916, -3.402446, 0.002089, 0.000000
-51.339916, -3.402446, 0.002089, 0.000000
-51.339916, -3.402446, 0.002089, 0.000000
-51.339916, -3.402446, 0.002089, 0.000000
-51.913841, -3.381811, 0.002076, 0.000000
-51.913841, -3.381811, 0.002076, 0.000000
-51.913841, -3.381811, 0.002076, 0.000000
-51.913841, -3.381811, 0.002076, 0.000000
-51.913841, -3.381811, 0.002076, 0.000000
-52.423241, -3.363495, 0.002039, 0.000000
-52.423241, -3.363495, 0.002039, 0.000000
-52.423241, -3.363495, 0.002039, 0.000000
-52.423241, -3.363495, 0.002039, 0.000000
-52.423241, -3.363495, 0.002039, 0.000000
-52.952271, -3.344473, 0.001959, 0.000000
-52.952271, -3.344473, 0.001959, 0.000000
-52.952271, -3.344473, 0.001959, 0.000000
-52.952271, -3.344473, 0.001959, 0.000000
-52.952271, -3.344473, 0.001959, 0.000000
-53.490891, -3.325105, 0.001864, 0.000000
-53.490891, -3.325105, 0.001864, 0.000000
-53.490891, -3.325105, 0.001864, 0.000000
-53.490891, -3.325105, 0.001864, 0.000000
-53.490891, -3.325105, 0.001864, 0.000000
-54.059700, -3.304652, 0.001775, 0.000000
-54.059700, -3.304652, 0.001775, 0.000000
-54.059700, -3.304652, 0.001775, 0.000000
-54.059700, -3.304652, 0.001775, 0.000000
-54.059700, -3.304652, 0.001775, 0.000000
-54.636971, -3.283894, 0.001706, 0.000000
-54.636971, -3.283894, 0.001706, 0.000000
-54.636971, -3.283894, 0.001706, 0.000000
-54.636971, -3.283894, 0.001706, 0.000000
-54.636971, -3.283894, 0.001706, 0.000000
-55.246014, -3.261993, 0.001654, 0.000000
-55.246014, -3.261993, 0.001654, 0.000000
-55.246014, -3.261993, 0.001654, 0.000000
-55.246014, -3.261993, 0.001654, 0.000000
-55.246014, -3.261993, 0.001654, 0.000000
-55.892826, -3.238733, 0.001616, 0.000000
-55.892826, -3.238733, 0.001616, 0.000000
-55.892826, -3.238733, 0.001616, 0.000000
-55.892826, -3.238733, 0.001616, 0.000000
-56.516048, -3.216323, 0.001592, 0.000000
-56.516048, -3.216323, 0.001592, 0.000000
-56.516048, -3.216323, 0.001592, 0.000000
-56.516048, -3.216323, 0.001592, 0.000000
-56.516048, -3.216323, 0.001592, 0.000000
-57.208298, -3.191428, 0.001574, 0.000000
-57.208298, -3.191428, 0.001574, 0.000000
-57.208298, -3.191428, 0.001574, 0.000000
-57.208298, -3.191428, 0.001574, 0.000000
-57.208298, -3.191428, 0.001574, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-57.906277, -3.166327, 0.001562, 0.000000
-58.631557, -3.140244, 0.001560, 0.000000
-58.631557, -3.140244, 0.001560, 0.000000
-58.631557, -3.140244, 0.001560, 0.000000
-58.631557, -3.140244, 0.001560, 0.000000
-59.384243, -3.113175, 0.001602, 0.000000
-59.384243, -3.113175, 0.001602, 0.000000
-59.384243, -3.113175, 0.001602, 0.000000
-59.384243, -3.113175, 0.001602, 0.000000
-59.384243, -3.113175, 0.001602, 0.000000
-60.060574, -3.088851, 0.001681, 0.000000
-60.060574, -3.088851, 0.001681, 0.000000
-60.060574, -3.088851, 0.001681, 0.000000
-60.060574, -3.088851, 0.001681, 0.000000
-60.060574, -3.088851, 0.001681, 0.000000
-60.884888, -3.059206, 0.001793, 0.000000
-60.884888, -3.059206, 0.001793, 0.000000
-60.884888, -3.059206, 0.001793, 0.000000
-60.884888, -3.059206, 0.001793, 0.000000
-60.884888, -3.059206, 0.001793, 0.000000
-61.618050, -3.032839, 0.001882, 0.000000
-61.618050, -3.032839, 0.001882, 0.000000
-61.618050, -3.032839, 0.001882, 0.000000
-61.618050, -3.032839, 0.001882, 0.000000
-61.618050, -3.032839, 0.001882, 0.000000
-62.252827, -3.010011, 0.001945, 0.000000
-62.252827, -3.010011, 0.001945, 0.000000
-62.252827, -3.010011, 0.001945, 0.000000
-62.252827, -3.010011, 0.001945, 0.000000
-62.252827, -3.010011, 0.001945, 0.000000
-62.945091, -2.985114, 0.001998, 0.000000
-62.945091, -2.985114, 0.001998, 0.000000
-62.945091, -2.985114, 0.001998, 0.000000
-62.945091, -2.985114, 0.001998, 0.000000
-62.945091, -2.985114, 0.001998, 0.000000
-63.597149, -2.961665, 0.002032, 0.000000
-63.597149, -2.961665, 0.002032, 0.000000
-63.597149, -2.961665, 0.002032, 0.000000
-63.597149, -2.961665, 0.002032, 0.000000
-63.597149, -2.961665, 0.002032, 0.000000
-64.243050, -2.938437, 0.002055, 0.000000
-64.243050, -2.938437, 0.002055, 0.000000
-64.243050, -2.938437, 0.002055, 0.000000
-64.243050, -2.938437, 0.002055, 0.000000
-64.243050, -2.938437, 0.002055, 0.000000
-64.869286, -2.915916, 0.002064, 0.000000
-64.869286, -2.915916, 0.002064, 0.000000
-64.869286, -2.915916, 0.002064, 0.000000
-64.869286, -2.915916, 0.002064, 0.000000
-64.869286, -2.915916, 0.002064, 0.000000
-65.489113, -2.893627, 0.002038, 0.000000
-65.489113, -2.893627, 0.002038, 0.000000
-65.489113, -2.893627, 0.002038, 0.000000
-65.489113, -2.893627, 0.002038, 0.000000
-65.489113, -2.893627, 0.002038, 0.000000
-66.062981, -2.872957, 0.001677, 0.000000
-66.062981, -2.872957, 0.001677, 0.000000
-66.062981, -2.872957, 0.001677, 0.000000
-66.062981, -2.872957, 0.001677, 0.000000
-66.062981, -2.872957, 0.001677, 0.000000
-66.662285, -2.851346, -0.000039, 0.000000
-66.662285, -2.851346, -0.000039, 0.000000
-66.662285, -2.851346, -0.000039, 0.000000
-66.662285, -2.851346, -0.000039, 0.000000
-66.662285, -2.851346, -0.000039, 0.000000
-67.306656, -2.828156, -0.003261, 0.000000
-67.306656, -2.828156, -0.003261, 0.000000
-67.306656, -2.828156, -0.003261, 0.000000
-67.306656, -2.828156, -0.003261, 0.000000
-67.306656, -2.828156, -0.003261, 0.000000
-67.935196, -2.805666, -0.006953, 0.000000
-67.935196, -2.805666, -0.006953, 0.000000
-67.935196, -2.805666, -0.006953, 0.000000
-67.935196, -2.805666, -0.006953, 0.000000
-67.935196, -2.805666, -0.006953, 0.000000
-68.603172, -2.781824, -0.008757, 0.000000
-68.603172, -2.781824, -0.008757, 0.000000
-68.603172, -2.781824, -0.008757, 0.000000
-68.603172, -2.781824, -0.008757, 0.000000
-68.603172, -2.781824, -0.008757, 0.000000
-69.305450, -2.756648, -0.009892, 0.000000
-69.305450, -2.756648, -0.009892, 0.000000
-69.305450, -2.756648, -0.009892, 0.000000
-69.305450, -2.756648, -0.009892, 0.000000
-69.305450, -2.756648, -0.009892, 0.000000
-70.071999, -2.729169, -0.013360, 0.000000
-70.071999, -2.729169, -0.013360, 0.000000
-70.071999, -2.729169, -0.013360, 0.000000
-70.071999, -2.729169, -0.013360, 0.000000
-70.071999, -2.729169, -0.013360, 0.000000
-70.796104, -2.703309, -0.018078, 0.000000
-70.796104, -2.703309, -0.018078, 0.000000
-70.796104, -2.703309, -0.018078, 0.000000
-70.796104, -2.703309, -0.018078, 0.000000
-70.796104, -2.703309, -0.018078, 0.000000
-71.556740, -2.676303, -0.021134, 0.000000
-71.556740, -2.676303, -0.021134, 0.000000
-71.556740, -2.676303, -0.021134, 0.000000
-71.556740, -2.676303, -0.021134, 0.000000
-71.556740, -2.676303, -0.021134, 0.000000
-72.363472, -2.647573, -0.021772, 0.000000
-72.363472, -2.647573, -0.021772, 0.000000
-72.363472, -2.647573, -0.021772, 0.000000
-72.363472, -2.647573, -0.021772, 0.000000
-72.363472, -2.647573, -0.021772, 0.000000
-73.183426, -2.618348, -0.022009, 0.000000
-73.183426, -2.618348, -0.022009, 0.000000
-73.183426, -2.618348, -0.022009, 0.000000
-73.183426, -2.618348, -0.022009, 0.000000
-73.183426, -2.618348, -0.022009, 0.000000
-74.004318, -2.589083, -0.022264, 0.000000
-74.004318, -2.589083, -0.022264, 0.000000
-74.004318, -2.589083, -0.022264, 0.000000
-74.004318, -2.589083, -0.022264, 0.000000
-74.004318, -2.589083, -0.022264, 0.000000
-74.873550, -2.558093, -0.022597, 0.000000
-74.873550, -2.558093, -0.022597, 0.000000
-74.873550, -2.558093, -0.022597, 0.000000
-74.873550, -2.558093, -0.022597, 0.000000
-74.873550, -2.558093, -0.022597, 0.000000
-75.704529, -2.528469, -0.022991, 0.000000
-75.704529, -2.528469, -0.022991, 0.000000
-75.704529, -2.528469, -0.022991, 0.000000
-75.704529, -2.528469, -0.022991, 0.000000
-75.704529, -2.528469, -0.022991, 0.000000
-76.506462, -2.499835, -0.023349, 0.000000
-76.506462, -2.499835, -0.023349, 0.000000
-76.506462, -2.499835, -0.023349, 0.000000
